"7391.erp Properties"
"General"
"Item","Value"
"Folder","C:\Users\Administrador\Desktop\GonoGo 15-21"
"Type","ERP/W Data"
"File collection date","8/16/2016 16:29:47.73"
"Erp file version","4"
"Subject number","4"
"Collection start time","16:29:47.73"
"Collection end time","16:38:13.29"
"Data acquisition board","Natl. Instr. PCI-6071E (Dev. 1)"
"Data acquisition type","Trial-by-trial"
"Number of trials","500"
"Experiment type","Legacy"

"Channels"
"Channel","Type","Gain","Min. mV","Max. mV","Rate (Hz)","Act. Rate","Electrode","Label"
"1","Scalp","1.00","-100.00","100.00","200.00","200.3606","Fz","Fz"
"2","Scalp","1.00","-100.00","100.00","200.00","200.3606","Pz","Pz"
"3","Scalp","1.00","-100.00","100.00","200.00","200.3606","T3","T3"
"4","Scalp","1.00","-100.00","100.00","200.00","200.3606","T4","T4"
"5","Eye (V)","1.00","-500.00","500.00","200.00","200.3606","","vEOG"
"6","Scalp","1.00","-100.00","100.00","200.00","200.3606","T5","T5"
"7","Scalp","1.00","-100.00","100.00","200.00","200.3606","T6","T6"
"8","Scalp","1.00","-100.00","100.00","200.00","200.3606","C3","C3"
"9","Scalp","1.00","-100.00","100.00","200.00","200.3606","C4","C4"
"10","Scalp","1.00","-100.00","100.00","200.00","200.3606","M1","M1"
"11","Scalp","1.00","-100.00","100.00","200.00","200.3606","M2","M2"
"12","Scalp","1.00","-100.00","100.00","200.00","200.3606","F3","F3"
"13","Scalp","1.00","-100.00","100.00","200.00","200.3606","F4","F4"
"14","Scalp","1.00","-100.00","100.00","200.00","200.3606","F7","F7"
"15","Scalp","1.00","-100.00","100.00","200.00","200.3606","F8","F8"
"16","Scalp","1.00","-100.00","100.00","200.00","200.3606","O1","O1"
"17","Scalp","1.00","-100.00","100.00","200.00","200.3606","O2","O2"
"18","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC1","FC1"
"19","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC2","FC2"
"20","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC5","FC5"
"21","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC6","FC6"
"22","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP1","CP1"
"23","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP2","CP2"
"24","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP5","CP5"
"25","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP6","CP6"
"26","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO3","PO3"
"27","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO4","PO4"
"28","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO7","PO7"
"29","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO8","PO8"
"30","Scalp","1.00","-100.00","100.00","200.00","200.3606","P3","P3"
"31","Scalp","1.00","-100.00","100.00","200.00","200.3606","P4","P4"

"Trials"
"Trial","ID","Pre Set.","Pre Act.","Trial Set.","Trial Act.","Post Set.","Post Act."
"167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"171","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"185","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"228","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"237","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"239","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"241","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"247","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"260","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"261","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"268","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"269","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"271","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"272","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"274","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"280","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"308","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"310","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"318","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"340","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"343","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"347","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"349","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"359","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"360","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"364","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"379","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"380","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"385","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"386","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"390","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"391","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"394","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"397","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"398","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"399","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"405","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"407","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"408","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"410","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"413","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"416","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"418","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"419","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"420","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"421","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"425","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"427","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"430","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"433","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"435","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"437","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"439","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"442","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"443","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"445","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"447","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"448","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"450","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"451","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"454","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"458","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"459","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"460","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"461","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"462","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"463","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"466","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"467","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"468","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"470","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"471","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"476","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"478","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"479","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"480","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"483","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"484","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"486","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"487","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"488","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"491","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"493","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"495","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"498","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"499","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""

"Custom Trials"
"Trial","Identifier","Number of events"
"1","1","8"
"2","1","8"
"3","1","8"
"4","1","8"
"5","1","8"
"6","1","8"
"7","1","8"
"8","1","8"
"9","1","8"
"10","1","8"
"11","1","8"
"12","1","8"
"13","1","8"
"14","1","8"
"15","1","8"
"16","1","8"
"17","1","8"
"18","1","8"
"19","1","8"
"20","1","8"
"21","1","8"
"22","1","8"
"23","1","8"
"24","1","8"
"25","1","8"
"26","1","8"
"27","1","8"
"28","1","8"
"29","1","8"
"30","1","8"
"31","1","8"
"32","1","8"
"33","1","8"
"34","1","8"
"35","1","8"
"36","1","8"
"37","1","8"
"38","1","8"
"39","1","8"
"40","1","8"
"41","1","8"
"42","1","8"
"43","1","8"
"44","1","8"
"45","1","8"
"46","1","8"
"47","1","8"
"48","1","8"
"49","1","8"
"50","1","8"
"51","2","8"
"52","3","8"
"53","3","8"
"54","2","8"
"55","3","8"
"56","3","8"
"57","2","8"
"58","3","8"
"59","2","8"
"60","3","8"
"61","2","8"
"62","3","8"
"63","2","8"
"64","2","8"
"65","2","8"
"66","2","8"
"67","2","8"
"68","2","8"
"69","3","8"
"70","3","8"
"71","2","8"
"72","3","8"
"73","3","8"
"74","2","8"
"75","3","8"
"76","3","8"
"77","3","8"
"78","3","8"
"79","2","8"
"80","2","8"
"81","2","8"
"82","3","8"
"83","2","8"
"84","2","8"
"85","3","8"
"86","2","8"
"87","2","8"
"88","2","8"
"89","3","8"
"90","3","8"
"91","3","8"
"92","2","8"
"93","2","8"
"94","3","8"
"95","3","8"
"96","3","8"
"97","2","8"
